source_file,source_row_number,raw_record_id,date,time,observed_at,needs_review,review_reasons,possible_normalized_duplicate,normalized_duplicate_group,input_raw_record_id,input_source_file,input_source_sheet,input_source_row_number,input_observed_at,input_needs_review,input_review_reasons,water_in_return,mins_added,return_now,nutrient_solution,ph_down,how_much_consumed,leak_or_no,how_many_planted,problems,plant,seed_or_seedling,age,watered_amount,how_many_plants_planted,problems_faced,date_raw,how_much_consumed_raw,leak_or_no_raw,mins_added_raw,ph_down_raw,plant_raw,return_now_raw,seed_or_seedling_raw,time_raw,water_in_return_raw,watered_amount_raw,mins_added_minutes,mins_added_parse_status,water_in_return_liters,water_in_return_liters_parse_status,return_now_liters,return_now_liters_parse_status,how_much_consumed_liters,how_much_consumed_liters_parse_status,watered_amount_liters,watered_amount_liters_parse_status,ph_down_milliliters,ph_down_milliliters_parse_status,leak_reported,problem_notes,planting_notes,water_in_return_liters_possible_outlier,return_now_liters_possible_outlier,how_much_consumed_liters_possible_outlier,watered_amount_liters_possible_outlier,ph_down_milliliters_possible_outlier,mins_added_minutes_possible_outlier,age_raw,date_raw_source,how_many_planted_raw,how_many_plants_planted_raw,how_much_consumed_raw_source,how_much_consumed_liters_raw,input_observed_at_raw,leak_or_no_raw_source,mins_added_raw_source,mins_added_minutes_raw,nutrient_solution_raw,ph_down_raw_source,ph_down_milliliters_raw,plant_raw_source,planting_notes_raw,problem_notes_raw,problems_raw,problems_faced_raw,return_now_raw_source,return_now_liters_raw,seed_or_seedling_raw_source,time_raw_source,water_in_return_raw_source,water_in_return_liters_raw,watered_amount_raw_source,watered_amount_liters_raw,date_date_parse_status,mins_added_minutes_parse_status,mins_added_minutes_numeric_parse_status,water_in_return_liters_numeric_parse_status,return_now_liters_numeric_parse_status,how_much_consumed_liters_numeric_parse_status,watered_amount_liters_numeric_parse_status,ph_down_milliliters_numeric_parse_status
cleaned_data.csv,27,cleaned_data.csv::row_27,2025-09-03,08:34:00,2025-09-03T08:34:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_27,Water consumption in glasshouse new cycle - original data.xlsx,Towers,27,2025-09-03T08:34:00,False,,125L,2 min 30 sec,175L,peristaltic pumps,,35L,no more leaking,all except 1 tower,,,,,,,,2025-09-03 00:00:00,35L,no more leaking,2 min 30 sec,-,,175L,,08:34:00,125L,,2.5,parsed,125.0,parsed,175.0,parsed,35.0,parsed,,missing,,missing,False,,all except 1 tower,False,False,False,False,False,False,,2025-09-03,all except 1 tower,,35L,35.0,2025-09-03T08:34:00,no more leaking,2 min 30 sec,2.5,peristaltic pumps,,,,all except 1 tower,,,,175L,175.0,,08:34:00,125L,125.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,28,cleaned_data.csv::row_28,2025-09-03,09:36:00,2025-09-03T09:36:00,True,mins_added_duration_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_28,Water consumption in glasshouse new cycle - original data.xlsx,Towers,28,2025-09-03T09:36:00,True,mins_added_not_machine_parseable,175L,manually,200L,peristaltic pumps,10ml,,no more leaking,all except 1 tower,,,,,,,,2025-09-03 00:00:00,-,no more leaking,manually,10ml,,200L,,09:36:00,175L,,,manual_entry,175.0,parsed,200.0,parsed,,missing,,missing,10.0,parsed,False,,all except 1 tower,False,False,False,False,False,False,,2025-09-03,all except 1 tower,,,,2025-09-03T09:36:00,no more leaking,manually,,peristaltic pumps,10ml,10.0,,all except 1 tower,,,,200L,200.0,,09:36:00,175L,175.0,,,parsed,manual_entry,missing,parsed,parsed,missing,missing,parsed
cleaned_data.csv,29,cleaned_data.csv::row_29,2025-09-05,11:10:00,2025-09-05T11:10:00,True,how_much_consumed_liters_possible_outlier,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_29,Water consumption in glasshouse new cycle - original data.xlsx,Towers,29,2025-09-05T11:10:00,True,how_much_consumed_liters_possible_outlier,90L,4 mins,180L,peristaltic pumps,,110L (2 days),no more leaking,all except 1 tower,,,,,,,,2025-09-05 00:00:00,110L (2 days),no more leaking,4 mins,-,,180L,,11:10:00,90L,,4.0,parsed,90.0,parsed,180.0,parsed,110.0,parsed,,missing,,missing,False,,all except 1 tower,False,False,True,False,False,False,,2025-09-05,all except 1 tower,,110L (2 days),110.0,2025-09-05T11:10:00,no more leaking,4 mins,4.0,peristaltic pumps,,,,all except 1 tower,,,,180L,180.0,,11:10:00,90L,90.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,30,cleaned_data.csv::row_30,2025-09-05,12:39:00,2025-09-05T12:39:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_30,Water consumption in glasshouse new cycle - original data.xlsx,Towers,30,2025-09-05T12:39:00,False,,,2 min 30 sec,245L,peristaltic pumps,15ml,,no more leaking,all except 1 tower,,,,,,,,2025-09-05 00:00:00,-,no more leaking,2 min 30 sec,15ml,,245L,,12:39:00,-,,2.5,parsed,,missing,245.0,parsed,,missing,,missing,15.0,parsed,False,,all except 1 tower,False,False,False,False,False,False,,2025-09-05,all except 1 tower,,,,2025-09-05T12:39:00,no more leaking,2 min 30 sec,2.5,peristaltic pumps,15ml,15.0,,all except 1 tower,,,,245L,245.0,,12:39:00,,,,,parsed,parsed,parsed,missing,parsed,missing,missing,parsed
cleaned_data.csv,31,cleaned_data.csv::row_31,2025-09-05,14:07:00,2025-09-05T14:07:00,True,water_in_return_liters_possible_outlier,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_31,Water consumption in glasshouse new cycle - original data.xlsx,Towers,31,2025-09-05T14:07:00,True,water_in_return_liters_possible_outlier,230L,,,,,15L just from leak,major leaking,all except 1 tower,temporary tank spilled water for some reason,,,,,,,2025-09-05 00:00:00,15L just from leak,major leaking,-,-,,-,,14:07:00,230L,,,missing,230.0,parsed,,missing,15.0,parsed,,missing,,missing,True,temporary tank spilled water for some reason,all except 1 tower,True,False,False,False,False,False,,2025-09-05,all except 1 tower,,15L just from leak,15.0,2025-09-05T14:07:00,major leaking,,,,,,,all except 1 tower,temporary tank spilled water for some reason,temporary tank spilled water for some reason,,,,,14:07:00,230L,230.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,32,cleaned_data.csv::row_32,2025-09-08,11:14:00,2025-09-08T11:14:00,True,mins_added_duration_requires_review; how_much_consumed_contains_context_or_uncertainty; how_much_consumed_liters_possible_outlier,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_32,Water consumption in glasshouse new cycle - original data.xlsx,Towers,32,2025-09-08T11:14:00,True,mins_added_not_machine_parseable; how_much_consumed_contains_context_or_uncertainty; how_much_consumed_liters_possible_outlier,120L,manually,198L,,,110L (weekend),no more leaking,all except 1 tower,problem with pump did not return water,,,,,,,2025-09-08 00:00:00,110L (weekend),no more leaking,manually,-,,198L,,11:14:00,120L,,,manual_entry,120.0,parsed,198.0,parsed,110.0,parsed,,missing,,missing,False,problem with pump did not return water,all except 1 tower,False,False,True,False,False,False,,2025-09-08,all except 1 tower,,110L (weekend),110.0,2025-09-08T11:14:00,no more leaking,manually,,,,,,all except 1 tower,problem with pump did not return water,problem with pump did not return water,,198L,198.0,,11:14:00,120L,120.0,,,parsed,manual_entry,missing,parsed,parsed,parsed,missing,missing
cleaned_data.csv,33,cleaned_data.csv::row_33,2025-09-08,15:27:00,2025-09-08T15:27:00,True,mins_added_duration_requires_review; how_much_consumed_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_33,Water consumption in glasshouse new cycle - original data.xlsx,Towers,33,2025-09-08T15:27:00,True,mins_added_not_machine_parseable; how_much_consumed_contains_context_or_uncertainty,150L,manually,200L,,15ml,48L in 4 hours!!,no more leaking,all except 1 tower,I'm assuming it's because they were under alot of water stress and they did not have water since 7pm the day before and the water room door was open the whole day and there was alot of work so evaporation as well,,,,,,,2025-09-08 00:00:00,48L in 4 hours!!,no more leaking,manually,15ml,,200L,,15:27:00,150L,,,manual_entry,150.0,parsed,200.0,parsed,48.0,parsed,,missing,15.0,parsed,False,I'm assuming it's because they were under alot of water stress and they did not have water since 7pm the day before and the water room door was open the whole day and there was alot of work so evaporation as well,all except 1 tower,False,False,False,False,False,False,,2025-09-08,all except 1 tower,,48L in 4 hours!!,48.0,2025-09-08T15:27:00,no more leaking,manually,,,15ml,15.0,,all except 1 tower,I'm assuming it's because they were under alot of water stress and they did not have water since 7pm the day before and the water room door was open the whole day and there was alot of work so evaporation as well,I'm assuming it's because they were under alot of water stress and they did not have water since 7pm the day before and the water room door was open the whole day and there was alot of work so evaporation as well,,200L,200.0,,15:27:00,150L,150.0,,,parsed,manual_entry,missing,parsed,parsed,parsed,missing,parsed
cleaned_data.csv,34,cleaned_data.csv::row_34,2025-09-09,10:05:00,2025-09-09T10:05:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_34,Water consumption in glasshouse new cycle - original data.xlsx,Towers,34,2025-09-09T10:05:00,False,,170L,,,,,30L,no more leaking,all except 1 tower,,,,,,,,2025-09-09 00:00:00,30L,no more leaking,-,-,,-,,10:05:00,170L,,,missing,170.0,parsed,,missing,30.0,parsed,,missing,,missing,False,,all except 1 tower,False,False,False,False,False,False,,2025-09-09,all except 1 tower,,30L,30.0,2025-09-09T10:05:00,no more leaking,,,,,,,all except 1 tower,,,,,,,10:05:00,170L,170.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,35,cleaned_data.csv::row_35,2025-09-10,08:47:00,2025-09-10T08:47:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_35,Water consumption in glasshouse new cycle - original data.xlsx,Towers,35,2025-09-10T08:47:00,False,,125L,2 mins 30 secs,160L,,,45L,no more leaking,all except 1 tower,,,,,,,,2025-09-10 00:00:00,45L,no more leaking,2 mins 30 secs,-,,160L,,08:47:00,125L,,2.5,parsed,125.0,parsed,160.0,parsed,45.0,parsed,,missing,,missing,False,,all except 1 tower,False,False,False,False,False,False,,2025-09-10,all except 1 tower,,45L,45.0,2025-09-10T08:47:00,no more leaking,2 mins 30 secs,2.5,,,,,all except 1 tower,,,,160L,160.0,,08:47:00,125L,125.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,36,cleaned_data.csv::row_36,2025-09-10,18:28:00,2025-09-10T18:28:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_36,Water consumption in glasshouse new cycle - original data.xlsx,Towers,36,2025-09-10T18:28:00,False,,140L,,,,,20L,no more leaking,all except 1 tower,RO system installation,,,,,,,2025-09-10 00:00:00,20L,no more leaking,-,-,,-,,18:28:00,140L,,,missing,140.0,parsed,,missing,20.0,parsed,,missing,,missing,False,RO system installation,all except 1 tower,False,False,False,False,False,False,,2025-09-10,all except 1 tower,,20L,20.0,2025-09-10T18:28:00,no more leaking,,,,,,,all except 1 tower,RO system installation,RO system installation,,,,,18:28:00,140L,140.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,37,cleaned_data.csv::row_37,2025-09-11,10:11:00,2025-09-11T10:11:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_37,Water consumption in glasshouse new cycle - original data.xlsx,Towers,37,2025-09-11T10:11:00,False,,125L,2 mins,180L,,10ml,15L,no more leaking,all except 1 tower,,,,,,,,2025-09-11 00:00:00,15L,no more leaking,2 mins,10ml,,180L,,10:11:00,125L,,2.0,parsed,125.0,parsed,180.0,parsed,15.0,parsed,,missing,10.0,parsed,False,,all except 1 tower,False,False,False,False,False,False,,2025-09-11,all except 1 tower,,15L,15.0,2025-09-11T10:11:00,no more leaking,2 mins,2.0,,10ml,10.0,,all except 1 tower,,,,180L,180.0,,10:11:00,125L,125.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,parsed
cleaned_data.csv,38,cleaned_data.csv::row_38,2025-09-12,09:01:00,2025-09-12T09:01:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_38,Water consumption in glasshouse new cycle - original data.xlsx,Towers,38,2025-09-12T09:01:00,False,,150L,2 mins,200L,,10ml,30L,no more leaking,all except 1 tower,,,,,,,,2025-09-12 00:00:00,30L,no more leaking,2 mins,10ml,,200L,,09:01:00,150L,,2.0,parsed,150.0,parsed,200.0,parsed,30.0,parsed,,missing,10.0,parsed,False,,all except 1 tower,False,False,False,False,False,False,,2025-09-12,all except 1 tower,,30L,30.0,2025-09-12T09:01:00,no more leaking,2 mins,2.0,,10ml,10.0,,all except 1 tower,,,,200L,200.0,,09:01:00,150L,150.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,parsed
cleaned_data.csv,39,cleaned_data.csv::row_39,2025-09-12,11:42:00,2025-09-12T11:42:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_39,Water consumption in glasshouse new cycle - original data.xlsx,Towers,39,2025-09-12T11:42:00,False,,,1 min,240L,,,,no more leaking,all except 1 tower,,,,,,,,2025-09-12 00:00:00,-,no more leaking,1 min,-,,240L,,11:42:00,-,,1.0,parsed,,missing,240.0,parsed,,missing,,missing,,missing,False,,all except 1 tower,False,False,False,False,False,False,,2025-09-12,all except 1 tower,,,,2025-09-12T11:42:00,no more leaking,1 min,1.0,,,,,all except 1 tower,,,,240L,240.0,,11:42:00,,,,,parsed,parsed,parsed,missing,parsed,missing,missing,missing
cleaned_data.csv,40,cleaned_data.csv::row_40,2025-09-15,08:28:00,2025-09-15T08:28:00,True,how_much_consumed_contains_context_or_uncertainty; water_in_return_liters_possible_outlier; how_much_consumed_liters_possible_outlier,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_40,Water consumption in glasshouse new cycle - original data.xlsx,Towers,40,2025-09-15T08:28:00,True,how_much_consumed_contains_context_or_uncertainty; water_in_return_liters_possible_outlier; how_much_consumed_liters_possible_outlier,40L,3 mins,160L,,20ml,200L (weekend),no more leaking,all except 1 tower,,,,,,,,2025-09-15 00:00:00,200L (weekend),no more leaking,3 mins,20ml,,160L,,08:28:00,40L,,3.0,parsed,40.0,parsed,160.0,parsed,200.0,parsed,,missing,20.0,parsed,False,,all except 1 tower,True,False,True,False,False,False,,2025-09-15,all except 1 tower,,200L (weekend),200.0,2025-09-15T08:28:00,no more leaking,3 mins,3.0,,20ml,20.0,,all except 1 tower,,,,160L,160.0,,08:28:00,40L,40.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,parsed
cleaned_data.csv,41,cleaned_data.csv::row_41,2025-09-15,10:39:00,2025-09-15T10:39:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_41,Water consumption in glasshouse new cycle - original data.xlsx,Towers,41,2025-09-15T10:39:00,False,,,1 min,190L,,,,no more leaking,all except 1 tower,,,,,,,,2025-09-15 00:00:00,-,no more leaking,1 min,-,,190L,,10:39:00,-,,1.0,parsed,,missing,190.0,parsed,,missing,,missing,,missing,False,,all except 1 tower,False,False,False,False,False,False,,2025-09-15,all except 1 tower,,,,2025-09-15T10:39:00,no more leaking,1 min,1.0,,,,,all except 1 tower,,,,190L,190.0,,10:39:00,,,,,parsed,parsed,parsed,missing,parsed,missing,missing,missing
cleaned_data.csv,42,cleaned_data.csv::row_42,2025-09-16,08:58:00,2025-09-16T08:58:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_42,Water consumption in glasshouse new cycle - original data.xlsx,Towers,42,2025-09-16T08:58:00,False,,135L,1 min 30 sec,185L,,,55L,no more leaking,all except 1 tower,,,,,,,,2025-09-16 00:00:00,55L,no more leaking,1 min 30 sec,-,,185L,,08:58:00,135L,,1.5,parsed,135.0,parsed,185.0,parsed,55.0,parsed,,missing,,missing,False,,all except 1 tower,False,False,False,False,False,False,,2025-09-16,all except 1 tower,,55L,55.0,2025-09-16T08:58:00,no more leaking,1 min 30 sec,1.5,,,,,all except 1 tower,,,,185L,185.0,,08:58:00,135L,135.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,43,cleaned_data.csv::row_43,2025-09-17,08:44:00,2025-09-17T08:44:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_43,Water consumption in glasshouse new cycle - original data.xlsx,Towers,43,2025-09-17T08:44:00,False,,140L,1 min 30 sec,180L,,,45L,no more leaking,all except 1 unit,lettuce harvest,,,,,,,2025-09-17 00:00:00,45L,no more leaking,1 min 30 sec,-,,180L,,08:44:00,140L,,1.5,parsed,140.0,parsed,180.0,parsed,45.0,parsed,,missing,,missing,False,lettuce harvest,all except 1 unit,False,False,False,False,False,False,,2025-09-17,all except 1 unit,,45L,45.0,2025-09-17T08:44:00,no more leaking,1 min 30 sec,1.5,,,,,all except 1 unit,lettuce harvest,lettuce harvest,,180L,180.0,,08:44:00,140L,140.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,44,cleaned_data.csv::row_44,2025-09-18,08:34:00,2025-09-18T08:34:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_44,Water consumption in glasshouse new cycle - original data.xlsx,Towers,44,2025-09-18T08:34:00,False,,130L,1 min 30 sec,180L,,,50L,no more leaking,all except 1 unit and 2 towers,harvest 2 arugula towers,,,,,,,2025-09-18 00:00:00,50L,no more leaking,1 min 30 sec,-,,180L,,08:34:00,130L,,1.5,parsed,130.0,parsed,180.0,parsed,50.0,parsed,,missing,,missing,False,harvest 2 arugula towers,all except 1 unit and 2 towers,False,False,False,False,False,False,,2025-09-18,all except 1 unit and 2 towers,,50L,50.0,2025-09-18T08:34:00,no more leaking,1 min 30 sec,1.5,,,,,all except 1 unit and 2 towers,harvest 2 arugula towers,harvest 2 arugula towers,,180L,180.0,,08:34:00,130L,130.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,45,cleaned_data.csv::row_45,2025-09-19,08:37:00,2025-09-19T08:37:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_45,Water consumption in glasshouse new cycle - original data.xlsx,Towers,45,2025-09-19T08:37:00,False,,126L,,,,,54L,no more leaking,all except 1 unit and 2 towers,,,,,,,,2025-09-19 00:00:00,54L,no more leaking,-,-,,-,,08:37:00,126L,,,missing,126.0,parsed,,missing,54.0,parsed,,missing,,missing,False,,all except 1 unit and 2 towers,False,False,False,False,False,False,,2025-09-19,all except 1 unit and 2 towers,,54L,54.0,2025-09-19T08:37:00,no more leaking,,,,,,,all except 1 unit and 2 towers,,,,,,,08:37:00,126L,126.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,46,cleaned_data.csv::row_46,2025-09-19,14:12:00,2025-09-19T14:12:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_46,Water consumption in glasshouse new cycle - original data.xlsx,Towers,46,2025-09-19T14:12:00,False,,,2 min 20 sec,195L,,,,no more leaking,all except 1 unit and 2 towers,,,,,,,,2025-09-19 00:00:00,-,no more leaking,2 min 20 sec,-,,195L,,14:12:00,-,,2.3333333333333335,parsed,,missing,195.0,parsed,,missing,,missing,,missing,False,,all except 1 unit and 2 towers,False,False,False,False,False,False,,2025-09-19,all except 1 unit and 2 towers,,,,2025-09-19T14:12:00,no more leaking,2 min 20 sec,2.3333333333333335,,,,,all except 1 unit and 2 towers,,,,195L,195.0,,14:12:00,,,,,parsed,parsed,parsed,missing,parsed,missing,missing,missing
cleaned_data.csv,47,cleaned_data.csv::row_47,2025-09-22,08:34:00,2025-09-22T08:34:00,True,water_in_return_quantity_requires_review; how_much_consumed_contains_context_or_uncertainty; how_much_consumed_liters_possible_outlier,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_47,Water consumption in glasshouse new cycle - original data.xlsx,Towers,47,2025-09-22T08:34:00,True,water_in_return_quantity_requires_review; how_much_consumed_contains_context_or_uncertainty; how_much_consumed_liters_possible_outlier,50L return miss 30L supply,4 mins,170L,,15ml,175L (weekend),no more leaking,all except 1 unit and 2 towers,3:13PM harvested 3 more towers and some basil A shape,,,,,,,2025-09-22 00:00:00,175L (weekend),no more leaking,4 mins,15ml,,170L,,08:34:00,50L return miss 30L supply,,4.0,parsed,,ambiguous_multiple_quantities,170.0,parsed,175.0,parsed,,missing,15.0,parsed,False,3:13PM harvested 3 more towers and some basil A shape,all except 1 unit and 2 towers,False,False,True,False,False,False,,2025-09-22,all except 1 unit and 2 towers,,175L (weekend),175.0,2025-09-22T08:34:00,no more leaking,4 mins,4.0,,15ml,15.0,,all except 1 unit and 2 towers,3:13PM harvested 3 more towers and some basil A shape,3:13PM harvested 3 more towers and some basil A shape,,170L,170.0,,08:34:00,50L return miss 30L supply,,,,parsed,parsed,parsed,missing,parsed,parsed,missing,parsed
cleaned_data.csv,48,cleaned_data.csv::row_48,2025-09-22,15:13:00,2025-09-22T15:13:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Towers::row_48,Water consumption in glasshouse new cycle - original data.xlsx,Towers,48,2025-09-22T15:13:00,False,,160L,,,,,10L,no more leaking,all except 1 unit and 5 towers,,,,,,,,2025-09-22 00:00:00,10L,no more leaking,-,-,,-,,15:13:00,160L,,,missing,160.0,parsed,,missing,10.0,parsed,,missing,,missing,False,,all except 1 unit and 5 towers,False,False,False,False,False,False,,2025-09-22,all except 1 unit and 5 towers,,10L,10.0,2025-09-22T15:13:00,no more leaking,,,,,,,all except 1 unit and 5 towers,,,,,,,15:13:00,160L,160.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
